skill_name,skill_category,skill_aliases
Salesforce Implementation,IT Skills,"salesforce,salesforce implementation,salesforce senior"
Salesforce Development,IT Skills,"salesforce,salesforce development,salesforce basic"
Salesforce Development,IT Skills,"salesforce,salesforce development,salesforce advanced"
Salesforce Development,IT Skills,"salesforce,salesforce development,salesforce professional"
Salesforce Development,IT Skills,"salesforce,salesforce development,salesforce expert"
Salesforce Development,IT Skills,"salesforce,salesforce development,salesforce lead"
Salesforce Development,IT Skills,"salesforce,salesforce development,salesforce senior"
Salesforce Integration,IT Skills,"salesforce,salesforce integration,salesforce basic"
Salesforce Integration,IT Skills,"salesforce,salesforce integration,salesforce advanced"
Salesforce Integration,IT Skills,"salesforce,salesforce integration,salesforce professional"
Salesforce Integration,IT Skills,"salesforce,salesforce integration,salesforce expert"
Salesforce Integration,IT Skills,"salesforce,salesforce integration,salesforce lead"
Salesforce Integration,IT Skills,"salesforce,salesforce integration,salesforce senior"
Salesforce Administration,IT Skills,"salesforce,salesforce administration,salesforce basic"
Salesforce Administration,IT Skills,"salesforce,salesforce administration,salesforce advanced"
Salesforce Administration,IT Skills,"salesforce,salesforce administration,salesforce professional"
Salesforce Administration,IT Skills,"salesforce,salesforce administration,salesforce expert"
Salesforce Administration,IT Skills,"salesforce,salesforce administration,salesforce lead"
Salesforce Administration,IT Skills,"salesforce,salesforce administration,salesforce senior"
Microsoft Dynamics,IT Skills,microsoft dynamics
Microsoft Dynamics Management,IT Skills,"microsoft dynamics,microsoft dynamics management,microsoft dynamics basic"
Microsoft Dynamics Management,IT Skills,"microsoft dynamics,microsoft dynamics management,microsoft dynamics advanced"
Microsoft Dynamics Management,IT Skills,"microsoft dynamics,microsoft dynamics management,microsoft dynamics professional"
Microsoft Dynamics Management,IT Skills,"microsoft dynamics,microsoft dynamics management,microsoft dynamics expert"
Microsoft Dynamics Management,IT Skills,"microsoft dynamics,microsoft dynamics management,microsoft dynamics lead"
Microsoft Dynamics Management,IT Skills,"microsoft dynamics,microsoft dynamics management,microsoft dynamics senior"
Microsoft Dynamics Operations,IT Skills,"microsoft dynamics,microsoft dynamics operations,microsoft dynamics basic"
Microsoft Dynamics Operations,IT Skills,"microsoft dynamics,microsoft dynamics operations,microsoft dynamics advanced"
Microsoft Dynamics Operations,IT Skills,"microsoft dynamics,microsoft dynamics operations,microsoft dynamics professional"
Microsoft Dynamics Operations,IT Skills,"microsoft dynamics,microsoft dynamics operations,microsoft dynamics expert"
Microsoft Dynamics Operations,IT Skills,"microsoft dynamics,microsoft dynamics operations,microsoft dynamics lead"
Microsoft Dynamics Operations,IT Skills,"microsoft dynamics,microsoft dynamics operations,microsoft dynamics senior"
Microsoft Dynamics Strategy,IT Skills,"microsoft dynamics,microsoft dynamics strategy,microsoft dynamics basic"
Microsoft Dynamics Strategy,IT Skills,"microsoft dynamics,microsoft dynamics strategy,microsoft dynamics advanced"
Microsoft Dynamics Strategy,IT Skills,"microsoft dynamics,microsoft dynamics strategy,microsoft dynamics professional"
Microsoft Dynamics Strategy,IT Skills,"microsoft dynamics,microsoft dynamics strategy,microsoft dynamics expert"
Microsoft Dynamics Strategy,IT Skills,"microsoft dynamics,microsoft dynamics strategy,microsoft dynamics lead"
Microsoft Dynamics Strategy,IT Skills,"microsoft dynamics,microsoft dynamics strategy,microsoft dynamics senior"
Microsoft Dynamics Planning,IT Skills,"microsoft dynamics,microsoft dynamics planning,microsoft dynamics basic"
Microsoft Dynamics Planning,IT Skills,"microsoft dynamics,microsoft dynamics planning,microsoft dynamics advanced"
Microsoft Dynamics Planning,IT Skills,"microsoft dynamics,microsoft dynamics planning,microsoft dynamics professional"
Microsoft Dynamics Planning,IT Skills,"microsoft dynamics,microsoft dynamics planning,microsoft dynamics expert"
Microsoft Dynamics Planning,IT Skills,"microsoft dynamics,microsoft dynamics planning,microsoft dynamics lead"
Microsoft Dynamics Planning,IT Skills,"microsoft dynamics,microsoft dynamics planning,microsoft dynamics senior"
Microsoft Dynamics Execution,IT Skills,"microsoft dynamics,microsoft dynamics execution,microsoft dynamics basic"
Microsoft Dynamics Execution,IT Skills,"microsoft dynamics,microsoft dynamics execution,microsoft dynamics advanced"
Microsoft Dynamics Execution,IT Skills,"microsoft dynamics,microsoft dynamics execution,microsoft dynamics professional"
Microsoft Dynamics Execution,IT Skills,"microsoft dynamics,microsoft dynamics execution,microsoft dynamics expert"
Microsoft Dynamics Execution,IT Skills,"microsoft dynamics,microsoft dynamics execution,microsoft dynamics lead"
